Input 1,Input 2,Input 3,Input 4,Input 5,Input 6,Input 7,Input 8,Input 9,Input 10,Input 11,Input 12,Input 13,Input 14,Input 15,Input 16,Input 17,Input 18,Input 19,Input 20,Input 21,Input 22,Input 23,Input 24,Input 25,Input 26,Input 27,Input 28,Input 29,Input 30,Input 31,Input 32,Input 33,Input 34,Input 35,Input 36,Input 37,Input 38,Input 39,Input 40,Input 41,Input 42,Input 43,Input 44,Input 45,Input 46,Input 47,Input 48,Input 49,Input 50,Input 51,Input 52,Input 53,Input 54,Input 55,Input 56,Input 57,Input 58,Input 59,Input 60,Input 61,Input 62,Input 63,Input 64,Input 65,Input 66,Input 67,Input 68,Input 69,Input 70,Input 71,Input 72,Input 73,Input 74,Input 75,Input 76,Input 77,Input 78,Input 79,Input 80,Input 81,Input 82,Input 83,Input 84,Input 85,Input 86,Input 87,Input 88,Input 89,Input 90,Input 91,Input 92,Input 93,Input 94,Input 95,Input 96,Input 97,Input 98,Input 99,Input 100,Input 101,Input 102,Input 103,Input 104,Input 105,Input 106,Input 107,Input 108,Input 109,Input 110,Input 111,Input 112,Input 113,Input 114,Output 2
0.001499066,0.00154129,0.001709743,0.002339319,0.004378378,0.012255872,0.011943558,0.002878044,0.001201193,0.015663016,0.015276222,0.011673415,0.00856006,0.002712928,0.08518192,0.106410675,0.042980148,0.015687901,0.016798339,0.029146609,0.014137365,0.00234227,9.91E-04,9.16E-04,7.95E-04,6.99E-04,6.21E-04,5.58E-04,5.04E-04,4.60E-04,4.21E-04,3.89E-04,0.001572131,2.50E-04,6.75E-04,0.002695783,0.007239098,0.020176065,0.017601865,0.002460972,0.00376751,0.013214296,0.011396467,0.003511736,0.010109958,0.005880351,0.09491215,0.121399445,0.049761093,0.0182327,0.034079892,0.040968681,0.024264531,0.007579365,0.002434303,0.00178259,0.001491627,0.001304727,0.00116779,0.001062025,9.77E-04,9.08E-04,8.50E-04,8.00E-04,8.74E-04,7.29E-04,7.28E-04,0.001360866,0.006171497,0.010309572,0.008433428,0.001073725,5.67E-04,0.014257558,0.01243482,0.00951323,0.008228064,0.003950359,0.071676219,0.08865269,0.033663912,0.014126528,0.017983414,0.021513069,0.014060238,0.003136594,0.00126714,0.001092938,9.27E-04,8.09E-04,7.20E-04,6.50E-04,5.93E-04,5.46E-04,5.07E-04,4.73E-04,0.01286035,0.015741023,0.010956255,-0.002880673,0.004784767,-0.001904094,0.46875,0.106410675,0.46875,0.121399445,0.46875,0.08865269,0.023551738,0.027031272,0.019557812,0.106841316,0.097455884,0.107850668,0.493670886
1.24E-04,1.45E-04,2.15E-04,5.26E-04,0.003919556,0.007905523,0.00413161,0.002607182,0.002933683,0.012379706,0.015830547,0.003616499,0.006692926,8.51E-04,0.082120982,0.105062754,0.046437098,0.014704423,0.012343836,0.018164158,0.01010955,0.002925907,0.001594821,0.001386081,0.001258497,0.00115372,0.001067973,9.97E-04,9.37E-04,8.85E-04,8.41E-04,8.02E-04,0.002007641,6.66E-04,0.001150724,0.001104929,0.005059888,0.008609903,0.004690564,0.002345955,3.70E-04,0.011375713,0.015276241,0.011434016,0.013415062,0.001874328,0.166505402,0.213883382,0.093223684,0.033773488,0.038597033,0.049592499,0.035707659,0.007075125,0.003059025,0.002716405,0.002418325,0.002196687,0.002020482,0.001876362,0.001756012,0.001653915,0.001566162,0.001489911,9.34E-04,0.001123632,0.001215315,6.95E-04,0.007212096,0.012807007,0.005725028,0.001696286,7.99E-04,0.003444778,0.011223727,0.001669257,0.008145726,8.17E-04,0.098032267,0.126447408,0.055485346,0.01970277,0.021217724,0.022569122,0.01706702,0.004625166,0.001725503,0.001540769,0.001389804,0.001266607,0.00116617,0.001082999,0.001013181,9.54E-04,9.03E-04,8.58E-04,0.011416068,0.023059624,0.013576254,-0.011643557,0.00948337,0.002160186,0.46875,0.105062754,0.46875,0.213883382,0.46875,0.126447408,0.023159459,0.04757057,0.02790555,0.112557062,0.108505331,0.111689269,0.493670886
8.71E-04,8.81E-04,9.28E-04,0.001678372,0.005861572,0.008552949,0.006756376,1.38E-04,0.001160826,0.013129098,0.00722268,0.004455184,0.009450982,0.00268761,0.081191147,0.10579659,0.044504832,0.014501219,0.010594432,0.018427311,0.009690142,0.001962531,8.75E-04,7.76E-04,6.58E-04,5.70E-04,5.00E-04,4.43E-04,3.97E-04,3.57E-04,3.24E-04,2.96E-04,0.002815168,0.001473354,0.001994712,0.001760295,0.003867366,0.008958356,0.003125291,0.002118047,0.005032695,0.008480668,0.004352542,0.013994348,0.014130898,0.003136969,0.167107524,0.214694112,0.092108449,0.034529798,0.040722745,0.048169835,0.035328079,0.00814655,0.002385646,0.002157519,0.001943503,0.001756336,0.001602728,0.001475796,0.001369612,0.001279675,0.001202697,0.001136041,0.001366398,0.001187726,0.001256831,0.001195882,0.007633109,0.011115799,0.005517509,0.00196451,0.001999488,0.005474356,0.00668748,0.002408464,0.009961016,0.002755365,0.097412669,0.126606323,0.053414998,0.019621409,0.020031137,0.023910851,0.017064418,0.003690613,0.001239343,0.001024249,8.62E-04,7.45E-04,6.53E-04,5.79E-04,5.17E-04,4.66E-04,4.22E-04,3.84E-04,0.011094957,0.022831881,0.013379763,-0.011736924,0.009452118,0.002284806,0.46875,0.10579659,0.46875,0.214694112,0.46875,0.126606323,0.023109349,0.047754606,0.027795679,0.116180524,0.109104724,0.113733821,0.493670886
1.53E-04,1.70E-04,2.11E-04,5.85E-04,0.005922913,0.010249459,0.004949,3.90E-04,0.002156186,0.010200649,0.011318412,0.001876195,0.007327295,0.002377811,0.082651042,0.104789785,0.045189082,0.014320624,0.009876074,0.019803507,0.010682597,0.001454049,0.001359541,0.001266251,0.00114918,0.001052335,9.73E-04,9.07E-04,8.51E-04,8.04E-04,7.63E-04,7.27E-04,0.001572074,0.002937365,0.00256575,0.002337409,0.004535311,0.008554298,0.004738793,0.003281477,0.003277686,0.005532376,0.003836594,0.010428369,0.012425341,0.003794692,0.16812854,0.214488708,0.091147654,0.035145574,0.040811017,0.047039973,0.034665822,0.007866203,0.002539896,0.002148886,0.001865362,0.001655297,0.001490155,0.001356385,0.001245826,0.001153014,0.001074082,0.001006257,4.18E-04,2.66E-04,4.84E-04,5.32E-04,0.007038331,0.010311267,0.004789521,0.001217238,4.02E-04,0.006152325,0.002550268,8.28E-04,0.009281692,0.002836399,0.098875916,0.125739461,0.053866013,0.01945126,0.019758216,0.024381266,0.017290829,0.004071497,0.001607488,0.001463906,0.001334427,0.001222406,0.001129678,0.00105246,9.87E-04,9.32E-04,8.84E-04,8.42E-04,0.011157734,0.022625673,0.0131995,-0.011467939,0.009426173,0.002041766,0.46875,0.104789785,0.46875,0.214488708,0.46875,0.125739461,0.023154921,0.047790129,0.027909741,0.11364445,0.10960341,0.112002765,0.493670886
8.07E-04,8.18E-04,8.12E-04,0.001550724,0.007279884,0.009313829,0.006396595,0.002529696,0.001731909,0.008564169,0.015482941,0.004925138,0.005400025,7.80E-04,0.081744659,0.104741394,0.04597995,0.013532883,0.00763565,0.021416743,0.01000099,6.85E-04,0.001582043,0.001316638,0.00116313,0.001050855,9.63E-04,8.91E-04,8.32E-04,7.82E-04,7.39E-04,7.02E-04,5.34E-04,8.35E-04,5.91E-04,9.05E-04,0.005007658,0.006938017,0.005114484,0.003072652,0.00438911,0.003935864,0.00798913,0.011035937,0.010314084,6.66E-04,0.167662404,0.213472351,0.093737976,0.036255063,0.04091907,0.045127365,0.034786914,0.009456938,0.003481772,0.003014664,0.002724893,0.002495749,0.00231016,0.002156584,0.002027262,0.001916761,0.001821234,0.001737752,0.001313572,0.001517356,0.001471475,0.001760416,0.007482218,0.009971118,0.006148279,0.003042604,0.002991786,0.005012663,0.012405693,0.003075675,0.00799091,0.001859903,0.097345622,0.126327138,0.054727193,0.018303387,0.017229101,0.025832342,0.016567478,0.002913106,0.001379192,0.001180214,0.001013105,8.91E-04,7.96E-04,7.18E-04,6.55E-04,6.02E-04,5.57E-04,5.18E-04,0.011312884,0.022736333,0.013524042,-0.011423449,0.009212291,0.002211158,0.46875,0.104741394,0.46875,0.213472351,0.46875,0.126327138,0.02307894,0.047680672,0.027749875,0.112859754,0.108475983,0.113100155,0.493670886
9.12E-04,9.08E-04,8.93E-04,0.001357788,0.007180045,0.009577311,0.006013059,0.00229296,0.001495841,0.010236712,0.01265793,0.007674934,0.007637814,0.001414823,0.079970937,0.10484846,0.045553792,0.012593413,0.007595741,0.020988655,0.010175105,6.42E-04,0.001139086,8.85E-04,7.43E-04,6.43E-04,5.66E-04,5.05E-04,4.55E-04,4.13E-04,3.78E-04,3.48E-04,0.003102757,0.001792324,0.002272036,0.002205529,0.004291094,0.008382123,0.002994637,0.002425759,0.004304113,0.014403651,0.010117235,0.015953557,0.01332142,0.001888362,0.165254445,0.215204814,0.093435811,0.033871803,0.038588203,0.048057663,0.033822876,0.007356283,0.002026137,0.001784348,0.001546115,0.001358121,0.001207289,0.001084255,9.82E-04,8.97E-04,8.24E-04,7.61E-04,0.00102643,8.24E-04,8.23E-04,0.001681012,0.008087112,0.009429906,0.007015888,0.003088875,0.003478837,0.008529281,0.015035844,0.006388304,0.007736485,0.001129625,0.096404765,0.125590871,0.055461156,0.017360008,0.016130207,0.026243197,0.01634704,0.002876984,0.001583286,0.001320384,0.001157424,0.001037571,9.44E-04,8.68E-04,8.05E-04,7.52E-04,7.07E-04,6.68E-04,0.011190778,0.022910037,0.013754284,-0.011719259,0.009155753,0.002563506,0.46875,0.10484846,0.46875,0.215204814,0.46875,0.125590871,0.022910152,0.047631033,0.027531734,0.114495098,0.109711838,0.112366338,0.493670886
1.76E-04,1.87E-04,1.78E-04,9.50E-04,0.007008598,0.009724061,0.006127871,0.002152116,0.001376081,0.010072848,0.007161674,0.005639669,0.006966614,0.001497523,0.080003759,0.103391449,0.045843984,0.013054008,0.007147259,0.021016219,0.009101245,3.38E-04,0.001310682,0.001168135,0.001053247,9.59E-04,8.84E-04,8.22E-04,7.70E-04,7.26E-04,6.88E-04,6.55E-04,1.97E-04,0.001522464,0.001064633,0.001551809,0.00580135,0.005070547,0.004896628,0.002287898,0.002161386,0.015152053,0.013257863,0.013023548,0.011354902,0.001325363,0.166515828,0.214196493,0.094414419,0.034150759,0.038337049,0.049322403,0.036024488,0.006982,0.002794504,0.00253323,0.002257454,0.002052882,0.001889503,0.001755367,0.00164311,0.001547724,0.001465654,0.00139431,6.30E-04,4.53E-04,5.54E-04,0.001093176,0.007370988,0.010663429,0.005918782,0.001892153,0.001330062,0.011374966,0.008417988,0.007383748,0.008257459,0.001186545,0.095706523,0.124499725,0.055413661,0.016776344,0.013904947,0.026910238,0.013850601,0.002809257,0.001528607,0.001297358,0.001159907,0.001051396,9.65E-04,8.94E-04,8.35E-04,7.86E-04,7.43E-04,7.06E-04,0.010893838,0.023096231,0.013325205,-0.012202392,0.009771026,0.002431367,0.46875,0.103391449,0.46875,0.214196493,0.46875,0.124499725,0.022757968,0.047668427,0.027382041,0.113817735,0.108163049,0.112515737,0.493670886
0.001338587,0.001329131,0.001362194,0.001723945,0.007076365,0.00989162,0.006461209,0.003038601,0.003559743,0.007869117,0.010374598,0.003259398,0.004286949,0.001845264,0.078500738,0.102540293,0.046240346,0.013009607,0.008409616,0.020179539,0.008915829,0.001133629,9.35E-04,8.15E-04,6.97E-04,6.05E-04,5.33E-04,4.74E-04,4.26E-04,3.85E-04,3.51E-04,3.21E-04,5.28E-04,0.001889076,0.001540601,0.001499572,0.003975509,0.007105143,0.002063565,0.003552978,0.006399628,0.00946385,0.012351485,0.008067547,0.009359976,8.11E-04,0.165592244,0.213877828,0.095800303,0.033185135,0.036143222,0.052109802,0.032437302,0.00712583,0.002880253,0.002491668,0.002252283,0.002053669,0.001892834,0.001760039,0.001648581,0.001553709,0.00147201,0.001400841,9.39E-04,0.001118745,9.93E-04,0.001851755,0.008464928,0.010386941,0.007341269,0.003015151,0.003639742,0.007939885,0.007001729,0.004565465,0.006713334,0.00282729,0.093472534,0.123603831,0.056005839,0.016298234,0.014504641,0.026773013,0.013591927,0.002528225,0.001104916,9.54E-04,8.18E-04,7.16E-04,6.36E-04,5.72E-04,5.19E-04,4.75E-04,4.37E-04,4.05E-04,0.010838867,0.022659253,0.013114066,-0.011820386,0.009545187,0.002275199,0.46875,0.102540293,0.46875,0.213877828,0.46875,0.123603831,0.022505058,0.047666606,0.02709056,0.113815378,0.108195524,0.112867513,0.493670886
7.54E-04,7.74E-04,8.79E-04,2.29E-04,0.00555876,0.011172109,0.004019211,3.59E-04,0.002793735,0.010651297,0.013865559,0.007483011,0.003905643,0.002953475,0.074845078,0.100868917,0.047899251,0.012546036,0.008417562,0.019791223,0.009875588,0.001395115,0.001123517,9.24E-04,8.15E-04,7.31E-04,6.65E-04,6.12E-04,5.69E-04,5.32E-04,5.01E-04,4.74E-04,0.002453543,0.001090107,0.001424834,0.001754707,0.006108779,0.00200444,0.004119874,0.003549446,0.003640283,0.014586644,0.007210213,0.010964533,0.012380147,0.00151259,0.160060221,0.215145467,0.097803894,0.028796684,0.034528872,0.052182424,0.030750112,0.005930401,0.002008279,0.001601209,0.001333072,0.00114717,0.001004558,8.91E-04,7.98E-04,7.20E-04,6.55E-04,5.98E-04,1.73E-04,1.12E-04,1.89E-04,7.09E-04,0.007542478,0.012673692,0.005465134,5.12E-04,0.001463212,0.00708354,0.010595221,0.005429644,0.003135691,0.00508106,0.089743256,0.121186635,0.059339945,0.015175582,0.013580288,0.027670652,0.013843725,0.001098707,0.001461541,0.001310908,0.001191838,0.001091376,0.001010484,9.44E-04,8.88E-04,8.40E-04,7.98E-04,7.62E-04,0.010864985,0.022089084,0.012895581,-0.011224099,0.009193503,0.002030596,0.46875,0.100868917,0.46875,0.215145467,0.46875,0.121186635,0.022068697,0.047509449,0.026694203,0.111262786,0.10972179,0.109223756,0.493670886
8.62E-04,8.86E-04,0.001169378,0.001805735,0.004349277,0.009870991,0.007776567,0.002274334,0.00113998,0.011885,0.014505638,0.009283258,0.004407053,0.004622602,0.068827006,0.097694,0.049248093,0.010512327,0.009083277,0.019400443,0.011763083,0.001440769,8.55E-04,6.71E-04,5.90E-04,5.29E-04,4.81E-04,4.43E-04,4.11E-04,3.85E-04,3.62E-04,3.42E-04,0.001142464,3.03E-04,7.03E-04,0.00135208,0.005727062,0.005845224,0.003894286,0.004292316,6.42E-04,0.012794095,0.014818671,0.010176755,0.01058432,0.003373924,0.156473368,0.210990234,0.100237295,0.026030485,0.030459735,0.052271703,0.030022825,0.004881893,0.002460988,0.002159602,0.001946621,0.001775517,0.001638583,0.001526451,0.001432663,0.001352928,0.001284274,0.001224427,0.001226063,0.001027193,0.001351971,0.002912173,0.007494614,0.014158816,0.010899267,0.003406569,0.001074226,0.009121785,0.011743872,0.009302954,0.004120982,0.007203903,0.082787394,0.120305003,0.062448532,0.011901985,0.011206636,0.026161146,0.014982588,0.001187869,8.67E-04,6.44E-04,5.52E-04,4.83E-04,4.31E-04,3.88E-04,3.54E-04,3.25E-04,3.00E-04,2.79E-04,0.010854315,0.021995266,0.013115138,-0.011140951,0.008880127,0.002260824,0.46875,0.097694,0.46875,0.210990234,0.46875,0.120305003,0.021151703,0.046628389,0.026028111,0.110101586,0.108715294,0.110252273,0.493670886
6.07E-04,6.31E-04,7.42E-04,0.001541327,0.001593781,0.007466867,0.008972116,0.006528247,0.00200154,0.01055772,0.013089341,0.005762383,0.001876891,0.006917937,0.063396184,0.092762329,0.049631872,0.009698168,0.012363864,0.020400056,0.011306288,0.00119608,5.44E-04,5.08E-04,4.50E-04,4.01E-04,3.61E-04,3.29E-04,3.01E-04,2.78E-04,2.59E-04,2.42E-04,5.49E-04,0.001756504,0.001251087,0.002757394,0.009592105,0.013669296,0.013300353,0.008619206,0.00274647,0.008990957,0.019715816,0.002791077,0.007446032,0.005050242,0.148771057,0.201511515,0.09614916,0.024079918,0.026696609,0.052249146,0.027987722,0.004273809,0.001675533,0.001373769,0.001197754,0.001063019,9.55E-04,8.67E-04,7.94E-04,7.33E-04,6.81E-04,6.36E-04,9.80E-05,1.08E-04,3.91E-04,0.002535801,0.004875165,0.017790699,0.01652972,0.005913439,0.002430794,0.010270385,0.011278174,0.00741862,0.002653615,0.009532073,0.081680873,0.121489451,0.06602181,0.012995188,0.012454606,0.026842908,0.013805391,0.00185708,9.39E-04,8.15E-04,7.36E-04,6.70E-04,6.17E-04,5.74E-04,5.37E-04,5.06E-04,4.80E-04,4.57E-04,0.010385555,0.02156184,0.013613758,-0.011176285,0.007948082,0.003228203,0.46875,0.092762329,0.46875,0.201511515,0.46875,0.121489451,0.020144561,0.044388455,0.026308991,0.107194561,0.108286704,0.107572517,0.493670886
3.02E-04,3.58E-04,6.86E-04,0.001539732,0.001963655,0.008276288,0.007781581,0.004633128,0.003645425,0.011253468,0.010084549,0.001330559,0.00209897,0.006107607,0.062209117,0.089345357,0.047261454,0.013183235,0.013074635,0.019507158,0.010307505,0.002298247,7.61E-04,7.35E-04,6.73E-04,6.22E-04,5.81E-04,5.46E-04,5.16E-04,4.90E-04,4.68E-04,4.48E-04,0.001620358,3.84E-04,8.96E-04,0.001346882,0.01070613,0.022612953,0.014741627,0.00237231,0.005592636,0.011889206,0.014939968,0.003759178,0.00788611,0.008339646,0.136242615,0.187476156,0.09076769,0.024632922,0.028544657,0.052701818,0.027371671,0.004541622,0.001417121,0.001362033,0.001237126,0.001126643,0.001035848,9.60E-04,8.97E-04,8.43E-04,7.96E-04,7.56E-04,0.001053322,0.00127752,0.001484544,0.00332153,0.008941559,0.01837546,0.01630261,0.00478235,0.003334337,0.008723003,0.006825715,0.003236754,0.002947928,0.007633537,0.088542053,0.125912455,0.065897293,0.015883317,0.015360339,0.027989319,0.012598885,0.00198163,8.39E-04,7.95E-04,7.09E-04,6.42E-04,5.90E-04,5.47E-04,5.10E-04,4.79E-04,4.53E-04,4.30E-04,0.010100516,0.020903002,0.013992389,-0.010802486,0.006910614,0.003891873,0.46875,0.089345357,0.46875,0.187476156,0.46875,0.125912455,0.019449062,0.041208451,0.027466741,0.106704687,0.105585421,0.107386782,0.493670886
2.51E-04,2.47E-04,2.00E-04,5.25E-04,0.004816477,0.008484081,0.005017482,0.001748042,0.002194784,0.012513805,0.012217153,0.005729681,0.004198632,0.004498358,0.061509196,0.090327138,0.047251266,0.011389159,0.010702487,0.018051004,0.010128319,0.002238293,3.35E-04,2.54E-04,2.29E-04,2.02E-04,1.78E-04,1.59E-04,1.42E-04,1.28E-04,1.16E-04,1.06E-04,0.001301895,1.33E-04,5.99E-05,0.001870832,0.01598835,0.023021683,0.01267679,0.00333184,0.003388638,0.010989708,0.00583088,0.006229865,0.007427638,0.009139458,0.124023855,0.17641331,0.090174184,0.01903447,0.028088781,0.054807281,0.028675184,0.003916017,0.001276541,0.001159932,0.001024024,9.25E-04,8.46E-04,7.81E-04,7.27E-04,6.81E-04,6.42E-04,6.08E-04,8.50E-04,6.46E-04,6.45E-04,0.001526595,0.010994653,0.017105677,0.010262647,0.003100825,0.001120778,0.008411591,0.005963623,0.005477349,0.005992225,0.005778465,0.093002767,0.131910329,0.067218887,0.014285498,0.012966983,0.027900139,0.013848217,0.001502401,6.57E-04,5.82E-04,5.31E-04,4.77E-04,4.33E-04,3.96E-04,3.65E-04,3.38E-04,3.16E-04,2.96E-04,0.00987296,0.019827137,0.013885322,-0.009954177,0.005941815,0.004012361,0.46875,0.090327138,0.46875,0.17641331,0.46875,0.131910329,0.019556872,0.038875209,0.028768377,0.109163869,0.102238374,0.110355051,0.493670886
1.62E-04,1.52E-04,1.01E-04,4.68E-04,0.004323561,0.007163696,0.003635735,0.001816601,0.002947142,0.011975587,0.015443354,0.004295259,0.001744752,0.005411676,0.064708898,0.092358704,0.048354563,0.012027407,0.009973248,0.017599396,0.010515959,0.001509285,7.83E-04,6.98E-04,6.41E-04,5.91E-04,5.49E-04,5.14E-04,4.84E-04,4.59E-04,4.36E-04,4.17E-04,5.93E-04,0.001995814,0.001886506,1.96E-04,0.015305101,0.025761589,0.011557878,1.70E-04,0.002607289,0.006304294,0.008849918,0.003560205,0.00475993,0.009975211,0.11785616,0.168823059,0.087728271,0.018356117,0.029137266,0.05632339,0.031455559,0.003154321,0.001287333,0.001075032,9.60E-04,8.66E-04,7.90E-04,7.28E-04,6.76E-04,6.32E-04,5.95E-04,5.62E-04,6.23E-04,3.88E-04,3.17E-04,0.001644608,0.010483583,0.014398491,0.009175956,0.00284943,0.002098165,0.005688848,0.010219545,0.005970929,0.005487885,0.005699277,0.098072561,0.137567688,0.068802343,0.015603709,0.011885733,0.027440631,0.013577979,0.001046371,0.001073514,9.15E-04,8.21E-04,7.43E-04,6.80E-04,6.28E-04,5.85E-04,5.49E-04,5.18E-04,4.91E-04,0.010078048,0.01920212,0.01424654,-0.009124073,0.004955581,0.004168492,0.46875,0.092358704,0.46875,0.168823059,0.46875,0.137567688,0.02015849,0.037480147,0.029980514,0.107931276,0.098477539,0.112218599,0.493670886
8.55E-04,8.74E-04,9.59E-04,0.001432878,0.003670741,0.004133092,0.004940999,0.00187237,0.003226105,0.012319426,0.012796477,0.001947163,0.004087265,0.004322555,0.068108907,0.096278351,0.048518097,0.012352063,0.011010546,0.016945723,0.01003013,0.002027074,5.98E-04,5.24E-04,4.42E-04,3.84E-04,3.39E-04,3.03E-04,2.73E-04,2.48E-04,2.27E-04,2.09E-04,7.07E-04,6.09E-04,3.24E-04,0.001745069,0.017224182,0.02422836,0.01412792,0.00394099,0.001367858,0.0069797,0.010860106,0.0091981,0.00297316,0.008635837,0.115355103,0.16410849,0.085070984,0.01730614,0.029115636,0.056590164,0.03096832,0.003345347,0.001553527,0.001238202,0.0010819,9.74E-04,8.91E-04,8.25E-04,7.71E-04,7.26E-04,6.87E-04,6.53E-04,0.001305239,0.001552959,0.001672383,0.002471357,0.008399905,0.012616641,0.008717046,0.00230573,0.001657196,0.003277087,0.009119219,0.002424859,0.005491468,0.004060184,0.10307251,0.142471873,0.069768611,0.016430481,0.011429929,0.026727066,0.012922434,0.001514854,9.85E-04,8.52E-04,7.29E-04,6.37E-04,5.66E-04,5.08E-04,4.60E-04,4.20E-04,3.86E-04,3.57E-04,0.010174771,0.019190607,0.014197988,-0.009015836,0.004992619,0.004023217,0.46875,0.096278351,0.46875,0.16410849,0.46875,0.142471873,0.020949318,0.03642598,0.031174368,0.111202114,0.097501811,0.113575966,0.493670886
2.77E-04,3.03E-04,4.68E-04,7.87E-04,0.001373351,0.002434604,0.002890521,0.00135817,0.001830044,0.01253714,0.009954386,0.004168583,0.006017543,0.003577111,0.070543193,0.100778158,0.050294235,0.013076927,0.011735533,0.01719511,0.009710953,0.002414212,7.73E-04,6.31E-04,5.55E-04,4.97E-04,4.51E-04,4.15E-04,3.85E-04,3.60E-04,3.38E-04,3.20E-04,0.002151635,8.78E-04,0.001582645,5.10E-04,0.015181899,0.025523994,0.012283026,0.001478338,0.002269463,0.008398957,0.011444992,0.012358953,0.004731989,0.00959866,0.111461914,0.162779816,0.085728231,0.01454328,0.028103963,0.054941813,0.030611023,0.004073661,0.001162226,8.77E-04,7.10E-04,6.05E-04,5.29E-04,4.70E-04,4.23E-04,3.83E-04,3.51E-04,3.23E-04,3.18E-04,1.34E-04,3.27E-04,9.35E-04,0.005962542,0.0108061,0.006234238,5.99E-04,0.001482975,0.005424405,0.003182521,0.002240635,0.007483725,0.004481012,0.105409973,0.146346975,0.072031245,0.017302031,0.012099988,0.02690612,0.012981244,0.001418141,0.00126333,0.001129456,0.001021852,9.31E-04,8.57E-04,7.96E-04,7.45E-04,7.02E-04,6.64E-04,6.32E-04,0.010264835,0.018894263,0.014160419,-0.008629428,0.004733844,0.003895584,0.46875,0.100778158,0.46875,0.162779816,0.46875,0.146346975,0.021896303,0.035941267,0.032095892,0.112906906,0.098421081,0.113811505,0.493670886
0.001196873,0.001232413,0.001405771,0.001777848,3.56E-04,0.002160858,0.002925161,0.002229941,0.002285561,0.009533689,0.013536002,0.003151478,0.003752447,0.003518157,0.074582235,0.104883362,0.052156275,0.014569107,0.01128816,0.017518063,0.011273153,0.002172666,8.74E-04,6.48E-04,5.40E-04,4.65E-04,4.08E-04,3.62E-04,3.24E-04,2.93E-04,2.66E-04,2.43E-04,0.001349684,6.68E-05,6.35E-04,0.001875977,0.015781132,0.022229439,0.013673885,0.003236185,0.001279294,0.007570147,0.011257102,0.008326975,0.001917977,0.010137561,0.112248016,0.162457448,0.086190328,0.017045533,0.028403028,0.053996623,0.029622279,0.003053288,0.001300939,0.001109085,0.001005748,9.17E-04,8.46E-04,7.87E-04,7.38E-04,6.96E-04,6.60E-04,6.28E-04,0.001531554,0.001376593,0.001637025,0.002302107,0.004408334,0.00713587,0.006362146,6.64E-04,1.80E-04,0.007050174,0.005944419,0.003086452,0.007492191,0.003396873,0.10767688,0.150234049,0.072818797,0.018583831,0.012620342,0.026350016,0.013564688,0.001781885,0.001112921,8.77E-04,7.24E-04,6.19E-04,5.39E-04,4.75E-04,4.22E-04,3.78E-04,3.41E-04,3.09E-04,0.010654846,0.018759123,0.014398321,-0.008104276,0.004360801,0.003743475,0.46875,0.104883362,0.46875,0.162457448,0.46875,0.150234049,0.022893722,0.03595741,0.032838039,0.112271345,0.098477681,0.115148919,0.493670886
8.70E-04,8.71E-04,9.47E-04,0.001329332,0.003161435,0.002428936,0.00349943,0.001976454,0.001246355,0.008947444,0.013309638,0.003783591,0.003716497,0.004148335,0.077677322,0.108434489,0.054349172,0.015133742,0.012401577,0.017579531,0.012523293,0.002168836,9.55E-04,8.04E-04,7.09E-04,6.39E-04,5.83E-04,5.38E-04,5.00E-04,4.68E-04,4.40E-04,4.17E-04,6.52E-04,0.002066532,0.001865587,5.78E-04,0.012631252,0.022031804,0.008979067,6.46E-04,0.003791409,0.007765458,0.00599997,0.005328945,0.004970427,0.010597363,0.112937449,0.165321513,0.088043844,0.015150036,0.026675852,0.051834574,0.028484581,0.004334002,8.39E-04,7.57E-04,6.39E-04,5.55E-04,4.90E-04,4.38E-04,3.95E-04,3.58E-04,3.28E-04,3.01E-04,4.28E-04,6.16E-04,5.78E-04,5.83E-04,0.001603361,0.005586381,0.002864957,0.002130974,0.002846913,0.006448875,0.012029739,0.001122203,0.005542869,0.004520848,0.110102671,0.152015513,0.075188456,0.01881736,0.012143654,0.026193108,0.014231729,0.002090473,0.001605331,0.00133825,0.00119136,0.001080932,9.93E-04,9.22E-04,8.63E-04,8.13E-04,7.69E-04,7.32E-04,0.011127526,0.018294117,0.014633271,-0.007166592,0.003660847,0.003505745,0.46875,0.108434489,0.46875,0.165321513,0.46875,0.152015513,0.023704165,0.036486061,0.033416478,0.111822218,0.101237321,0.113637961,0.493670886
